"season","mnth","day","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","bikers"
2,"June",163,"4",0,0,0,"clear",0.62,0.5606,0.88,0.1642,14
2,"June",163,"5",0,0,0,"clear",0.62,0.5606,0.88,0.2239,10
2,"June",163,"6",0,0,0,"clear",0.62,0.5606,0.88,0.1045,14
2,"June",163,"7",0,0,0,"clear",0.64,0.5909,0.78,0.1045,34
2,"June",163,"8",0,0,0,"clear",0.7,0.6667,0.74,0,92
2,"June",163,"9",0,0,0,"clear",0.72,0.6818,0.66,0,182
2,"June",163,"10",0,0,0,"clear",0.76,0.7121,0.58,0.0896,311
2,"June",163,"11",0,0,0,"clear",0.78,0.7273,0.55,0.1045,367
2,"June",163,"12",0,0,0,"clear",0.82,0.7576,0.46,0,420
2,"June",163,"13",0,0,0,"clear",0.78,0.7424,0.59,0.2836,373
2,"June",163,"14",0,0,0,"clear",0.82,0.7879,0.56,0.2537,315
2,"June",163,"15",0,0,0,"clear",0.8,0.7727,0.59,0.2985,360
2,"June",163,"16",0,0,0,"light rain/snow",0.68,0.6364,0.83,0.2836,350
2,"June",163,"17",0,0,0,"light rain/snow",0.68,0.6364,0.83,0.2836,252
2,"June",163,"18",0,0,0,"clear",0.7,0.6667,0.74,0.1642,256
2,"June",163,"19",0,0,0,"clear",0.7,0.6667,0.74,0.1045,223
2,"June",163,"20",0,0,0,"clear",0.66,0.6061,0.83,0.1642,206
2,"June",163,"21",0,0,0,"clear",0.66,0.6061,0.83,0.1045,140
2,"June",163,"22",0,0,0,"clear",0.64,0.5758,0.83,0.1343,128
2,"June",163,"23",0,0,0,"clear",0.64,0.5909,0.78,0.194,107
2,"June",164,"0",0,1,1,"clear",0.64,0.5909,0.78,0.1343,28
2,"June",164,"1",0,1,1,"clear",0.64,0.6061,0.73,0.2239,16
2,"June",164,"2",0,1,1,"clear",0.62,0.5909,0.73,0.2836,10
2,"June",164,"3",0,1,1,"clear",0.6,0.6061,0.6,0.4925,7
2,"June",164,"4",0,1,1,"clear",0.56,0.5303,0.64,0.2985,4
2,"June",164,"5",0,1,1,"clear",0.54,0.5152,0.64,0.3881,29
2,"June",164,"6",0,1,1,"clear",0.54,0.5152,0.64,0.4179,105
2,"June",164,"7",0,1,1,"clear",0.56,0.5303,0.56,0.3582,328
2,"June",164,"8",0,1,1,"clear",0.58,0.5455,0.49,0.4478,476
2,"June",164,"9",0,1,1,"clear",0.62,0.6212,0.46,0.3582,224
2,"June",164,"10",0,1,1,"clear",0.64,0.6212,0.41,0.3284,118
2,"June",164,"11",0,1,1,"clear",0.66,0.6212,0.41,0.2985,159
2,"June",164,"12",0,1,1,"clear",0.66,0.6212,0.41,0.2836,196
2,"June",164,"13",0,1,1,"clear",0.7,0.6364,0.37,0,227
2,"June",164,"14",0,1,1,"clear",0.7,0.6364,0.34,0.2537,200
2,"June",164,"15",0,1,1,"clear",0.7,0.6364,0.37,0.4478,185
2,"June",164,"16",0,1,1,"clear",0.7,0.6364,0.37,0.4179,326
2,"June",164,"17",0,1,1,"clear",0.7,0.6364,0.39,0.3284,601
2,"June",164,"18",0,1,1,"clear",0.7,0.6364,0.37,0.3582,586
2,"June",164,"19",0,1,1,"clear",0.66,0.6212,0.39,0.2836,423
2,"June",164,"20",0,1,1,"clear",0.64,0.6212,0.44,0.2537,331
2,"June",164,"21",0,1,1,"clear",0.64,0.6212,0.41,0.2537,218
2,"June",164,"22",0,1,1,"clear",0.62,0.6212,0.46,0.2239,134
2,"June",164,"23",0,1,1,"clear",0.62,0.6212,0.46,0.194,89
2,"June",165,"0",0,2,1,"clear",0.6,0.6212,0.49,0.194,31
2,"June",165,"1",0,2,1,"clear",0.6,0.6212,0.49,0.2537,13
2,"June",165,"2",0,2,1,"clear",0.6,0.6212,0.49,0.2836,10
2,"June",165,"3",0,2,1,"clear",0.58,0.5455,0.53,0.3284,2
2,"June",165,"4",0,2,1,"clear",0.54,0.5152,0.6,0.2537,3
2,"June",165,"5",0,2,1,"clear",0.54,0.5152,0.56,0.3284,26
2,"June",165,"6",0,2,1,"clear",0.54,0.5152,0.56,0.2985,113
2,"June",165,"7",0,2,1,"clear",0.56,0.5303,0.52,0.4179,365
2,"June",165,"8",0,2,1,"clear",0.58,0.5455,0.49,0.3881,486
2,"June",165,"9",0,2,1,"clear",0.62,0.6212,0.46,0.194,193
2,"June",165,"10",0,2,1,"clear",0.62,0.6212,0.46,0.2239,130
2,"June",165,"11",0,2,1,"clear",0.64,0.6212,0.41,0.2836,143
2,"June",165,"12",0,2,1,"clear",0.64,0.6212,0.41,0.3582,169
2,"June",165,"13",0,2,1,"clear",0.64,0.6212,0.44,0.2239,209
2,"June",165,"14",0,2,1,"cloudy/misty",0.64,0.6212,0.47,0.194,159
2,"June",165,"15",0,2,1,"clear",0.64,0.6212,0.47,0.1642,178
2,"June",165,"16",0,2,1,"clear",0.68,0.6364,0.41,0.194,330
2,"June",165,"17",0,2,1,"light rain/snow",0.64,0.6212,0.5,0.2836,569
2,"June",165,"18",0,2,1,"clear",0.62,0.6212,0.51,0.3284,538
2,"June",165,"19",0,2,1,"clear",0.64,0.6212,0.5,0.3582,386
2,"June",165,"20",0,2,1,"clear",0.6,0.6212,0.56,0.1642,297
2,"June",165,"21",0,2,1,"clear",0.6,0.6212,0.56,0.2985,243
2,"June",165,"22",0,2,1,"clear",0.58,0.5455,0.6,0.2239,188
2,"June",165,"23",0,2,1,"clear",0.56,0.5303,0.68,0.2239,110
2,"June",166,"0",0,3,1,"clear",0.56,0.5303,0.64,0.3582,52
2,"June",166,"1",0,3,1,"clear",0.54,0.5152,0.64,0.2836,14
2,"June",166,"2",0,3,1,"clear",0.52,0.5,0.63,0.2239,9
2,"June",166,"3",0,3,1,"clear",0.5,0.4848,0.68,0.2537,1
2,"June",166,"4",0,3,1,"clear",0.5,0.4848,0.63,0.2836,4
2,"June",166,"5",0,3,1,"clear",0.48,0.4697,0.67,0.2836,21
2,"June",166,"6",0,3,1,"clear",0.5,0.4848,0.63,0.2537,121
2,"June",166,"7",0,3,1,"clear",0.54,0.5152,0.6,0.1343,370
2,"June",166,"8",0,3,1,"clear",0.58,0.5455,0.53,0.1343,498
2,"June",166,"9",0,3,1,"clear",0.6,0.6212,0.49,0,207
2,"June",166,"10",0,3,1,"clear",0.64,0.6212,0.47,0.1642,135
2,"June",166,"11",0,3,1,"clear",0.68,0.6364,0.36,0,164
2,"June",166,"12",0,3,1,"clear",0.7,0.6364,0.34,0.2239,211
2,"June",166,"13",0,3,1,"clear",0.74,0.6515,0.28,0.2836,189
2,"June",166,"14",0,3,1,"clear",0.74,0.6515,0.28,0,178
2,"June",166,"15",0,3,1,"clear",0.76,0.6667,0.27,0,164
2,"June",166,"16",0,3,1,"clear",0.76,0.6667,0.27,0.1343,312
2,"June",166,"17",0,3,1,"clear",0.74,0.6515,0.28,0.1045,638
2,"June",166,"18",0,3,1,"clear",0.72,0.6515,0.32,0.1343,607
2,"June",166,"19",0,3,1,"clear",0.7,0.6364,0.37,0.2836,416
2,"June",166,"20",0,3,1,"clear",0.66,0.6212,0.44,0.1642,330
2,"June",166,"21",0,3,1,"clear",0.64,0.6212,0.47,0.2239,257
2,"June",166,"22",0,3,1,"clear",0.62,0.6212,0.5,0.1045,175
2,"June",166,"23",0,3,1,"clear",0.62,0.6212,0.53,0,107
2,"June",167,"0",0,4,1,"clear",0.6,0.6212,0.56,0.1045,47
2,"June",167,"1",0,4,1,"clear",0.58,0.5455,0.6,0,17
2,"June",167,"2",0,4,1,"clear",0.6,0.6212,0.56,0.0896,5
2,"June",167,"3",0,4,1,"cloudy/misty",0.56,0.5303,0.73,0.0896,4
2,"June",167,"4",0,4,1,"cloudy/misty",0.56,0.5303,0.68,0.1045,6
2,"June",167,"5",0,4,1,"clear",0.6,0.6061,0.64,0.194,25
2,"June",167,"6",0,4,1,"light rain/snow",0.58,0.5455,0.73,0.1642,112
2,"June",167,"7",0,4,1,"light rain/snow",0.56,0.5303,0.78,0.1642,188
2,"June",167,"8",0,4,1,"cloudy/misty",0.6,0.5909,0.69,0.1343,388
2,"June",167,"9",0,4,1,"cloudy/misty",0.62,0.6061,0.65,0.194,261
2,"June",167,"10",0,4,1,"cloudy/misty",0.66,0.6212,0.61,0.2537,121
2,"June",167,"11",0,4,1,"cloudy/misty",0.68,0.6364,0.61,0.2985,150
2,"June",167,"12",0,4,1,"clear",0.72,0.6667,0.54,0.3881,206
2,"June",167,"13",0,4,1,"cloudy/misty",0.72,0.6667,0.54,0.2537,151
2,"June",167,"14",0,4,1,"cloudy/misty",0.72,0.6667,0.54,0.3284,153
2,"June",167,"15",0,4,1,"cloudy/misty",0.7,0.6515,0.61,0.2985,159
2,"June",167,"16",0,4,1,"light rain/snow",0.66,0.6212,0.69,0.194,294
2,"June",167,"17",0,4,1,"cloudy/misty",0.64,0.5909,0.78,0.1045,272
2,"June",167,"18",0,4,1,"clear",0.64,0.5758,0.83,0.2239,325
2,"June",167,"19",0,4,1,"clear",0.62,0.5758,0.83,0.2836,327
2,"June",167,"20",0,4,1,"clear",0.62,0.5758,0.83,0.3284,201
2,"June",167,"21",0,4,1,"light rain/snow",0.62,0.5758,0.83,0.2537,188
2,"June",167,"22",0,4,1,"light rain/snow",0.62,0.5758,0.83,0.2537,151
2,"June",167,"23",0,4,1,"light rain/snow",0.6,0.5606,0.83,0.2537,16
2,"June",168,"0",0,5,1,"clear",0.56,0.5303,0.88,0.0896,24
2,"June",168,"1",0,5,1,"clear",0.56,0.5303,0.94,0.1343,23
2,"June",168,"2",0,5,1,"clear",0.56,0.5303,0.94,0.1045,13
2,"June",168,"3",0,5,1,"clear",0.56,0.5303,0.94,0.1045,6
2,"June",168,"4",0,5,1,"clear",0.54,0.5152,0.94,0.1343,6
2,"June",168,"5",0,5,1,"clear",0.54,0.5152,1,0,13
2,"June",168,"6",0,5,1,"clear",0.56,0.5303,0.94,0,97
2,"June",168,"7",0,5,1,"clear",0.6,0.5606,0.83,0,250
2,"June",168,"8",0,5,1,"cloudy/misty",0.6,0.5606,0.83,0,454
2,"June",168,"9",0,5,1,"clear",0.7,0.6515,0.58,0.194,224
2,"June",168,"10",0,5,1,"clear",0.7,0.6515,0.58,0.194,170
2,"June",168,"11",0,5,1,"clear",0.68,0.6364,0.69,0.2537,181
2,"June",168,"12",0,5,1,"clear",0.7,0.6515,0.65,0.2537,243
2,"June",168,"13",0,5,1,"clear",0.74,0.6818,0.62,0.2836,204
2,"June",168,"14",0,5,1,"clear",0.76,0.697,0.52,0.194,215
2,"June",168,"15",0,5,1,"clear",0.78,0.697,0.43,0.2239,243
2,"June",168,"16",0,5,1,"clear",0.76,0.6818,0.45,0.1642,355
2,"June",168,"17",0,5,1,"light rain/snow",0.76,0.6818,0.4,0.194,552
2,"June",168,"18",0,5,1,"light rain/snow",0.76,0.6818,0.4,0.194,450
2,"June",168,"19",0,5,1,"light rain/snow",0.64,0.5758,0.83,0.2537,328
2,"June",168,"20",0,5,1,"clear",0.64,0.5909,0.78,0.1045,232
2,"June",168,"21",0,5,1,"clear",0.64,0.5909,0.78,0.0896,208
2,"June",168,"22",0,5,1,"clear",0.62,0.5606,0.88,0.1343,175
2,"June",168,"23",0,5,1,"clear",0.62,0.5758,0.83,0.1343,178
2,"June",169,"0",0,6,0,"clear",0.62,0.5606,0.88,0.1343,104
2,"June",169,"1",0,6,0,"clear",0.62,0.5758,0.83,0.1045,95
2,"June",169,"2",0,6,0,"clear",0.6,0.5455,0.88,0,53
2,"June",169,"3",0,6,0,"clear",0.6,0.5455,0.88,0.0896,20
2,"June",169,"4",0,6,0,"clear",0.6,0.5455,0.88,0.0896,5
2,"June",169,"5",0,6,0,"clear",0.62,0.5758,0.83,0,7
2,"June",169,"6",0,6,0,"clear",0.62,0.5758,0.83,0.1045,27
2,"June",169,"7",0,6,0,"clear",0.64,0.5909,0.78,0.1343,57
2,"June",169,"8",0,6,0,"clear",0.66,0.6061,0.78,0.0896,131
2,"June",169,"9",0,6,0,"clear",0.7,0.6515,0.61,0.2239,218
2,"June",169,"10",0,6,0,"clear",0.72,0.6818,0.62,0.194,244
2,"June",169,"11",0,6,0,"clear",0.72,0.6818,0.62,0.1343,404
2,"June",169,"12",0,6,0,"clear",0.74,0.697,0.66,0.0896,420
2,"June",169,"13",0,6,0,"clear",0.76,0.697,0.55,0,327
2,"June",169,"14",0,6,0,"cloudy/misty",0.8,0.7273,0.46,0.2836,334
2,"June",169,"15",0,6,0,"cloudy/misty",0.82,0.7576,0.46,0.1343,367
2,"June",169,"16",0,6,0,"cloudy/misty",0.76,0.697,0.52,0.2239,468
2,"June",169,"17",0,6,0,"cloudy/misty",0.76,0.6818,0.48,0.1642,449
2,"June",169,"18",0,6,0,"cloudy/misty",0.74,0.6818,0.55,0.194,381
2,"June",169,"19",0,6,0,"cloudy/misty",0.74,0.6667,0.51,0.1045,326
2,"June",169,"20",0,6,0,"cloudy/misty",0.72,0.6667,0.58,0.1343,188
2,"June",169,"21",0,6,0,"cloudy/misty",0.72,0.6818,0.66,0.1045,183
2,"June",169,"22",0,6,0,"cloudy/misty",0.72,0.6818,0.62,0.1343,161
2,"June",169,"23",0,6,0,"cloudy/misty",0.72,0.6818,0.62,0,150
2,"June",170,"0",0,0,0,"clear",0.7,0.6515,0.65,0,89
2,"June",170,"1",0,0,0,"cloudy/misty",0.7,0.6515,0.65,0.0896,76
2,"June",170,"2",0,0,0,"clear",0.68,0.6364,0.74,0.0896,72
2,"June",170,"3",0,0,0,"cloudy/misty",0.66,0.6061,0.78,0.1343,30
2,"June",170,"4",0,0,0,"cloudy/misty",0.66,0.6212,0.74,0.1343,17
2,"June",170,"5",0,0,0,"cloudy/misty",0.66,0.6061,0.78,0,19
2,"June",170,"6",0,0,0,"cloudy/misty",0.66,0.6061,0.78,0.1642,33
2,"June",170,"7",0,0,0,"cloudy/misty",0.66,0.6061,0.78,0.1642,71
2,"June",170,"8",0,0,0,"light rain/snow",0.68,0.6364,0.74,0.1045,84
2,"June",170,"9",0,0,0,"cloudy/misty",0.68,0.6364,0.74,0.1045,169
2,"June",170,"10",0,0,0,"cloudy/misty",0.7,0.6515,0.61,0.1045,244
2,"June",170,"11",0,0,0,"cloudy/misty",0.72,0.6667,0.58,0.0896,377
2,"June",170,"12",0,0,0,"cloudy/misty",0.74,0.6818,0.55,0.0896,396
2,"June",170,"13",0,0,0,"cloudy/misty",0.74,0.6667,0.51,0,363
2,"June",170,"14",0,0,0,"light rain/snow",0.74,0.6818,0.58,0.1045,317
2,"June",170,"15",0,0,0,"cloudy/misty",0.74,0.6818,0.55,0.1045,362
2,"June",170,"16",0,0,0,"cloudy/misty",0.76,0.6818,0.48,0,378
2,"June",170,"17",0,0,0,"clear",0.74,0.6667,0.51,0,397
2,"June",170,"18",0,0,0,"cloudy/misty",0.74,0.6818,0.58,0.0896,296
2,"June",170,"19",0,0,0,"clear",0.72,0.6818,0.62,0.1343,311
2,"June",170,"20",0,0,0,"clear",0.7,0.6515,0.7,0.194,232
2,"June",170,"21",0,0,0,"clear",0.68,0.6364,0.79,0.1343,167
2,"June",170,"22",0,0,0,"clear",0.66,0.6061,0.78,0.2239,152
2,"June",170,"23",0,0,0,"clear",0.66,0.6061,0.78,0.194,92
2,"June",171,"0",0,1,1,"clear",0.66,0.6061,0.83,0.1642,26
2,"June",171,"1",0,1,1,"clear",0.64,0.5758,0.89,0.0896,12
2,"June",171,"2",0,1,1,"clear",0.64,0.5758,0.89,0.0896,2
2,"June",171,"3",0,1,1,"light rain/snow",0.64,0.5758,0.89,0,1
2,"June",171,"4",0,1,1,"light rain/snow",0.62,0.5606,0.88,0.1642,3
2,"June",171,"5",0,1,1,"light rain/snow",0.62,0.5758,0.83,0.1343,3
2,"June",171,"6",0,1,1,"light rain/snow",0.6,0.5758,0.78,0.1343,26
2,"June",171,"7",0,1,1,"light rain/snow",0.56,0.5303,0.88,0.194,46
2,"June",171,"8",0,1,1,"light rain/snow",0.56,0.5303,0.83,0.194,221
2,"June",171,"9",0,1,1,"cloudy/misty",0.6,0.5758,0.78,0.2537,219
2,"June",171,"10",0,1,1,"cloudy/misty",0.6,0.5758,0.78,0.2537,91
2,"June",171,"11",0,1,1,"cloudy/misty",0.6,0.5758,0.78,0.1045,94
2,"June",171,"12",0,1,1,"cloudy/misty",0.62,0.6061,0.69,0.1045,162
2,"June",171,"13",0,1,1,"clear",0.64,0.6061,0.65,0.1045,179
2,"June",171,"14",0,1,1,"clear",0.66,0.6212,0.61,0.1045,175
2,"June",171,"15",0,1,1,"clear",0.66,0.6212,0.61,0.1343,205
2,"June",171,"16",0,1,1,"clear",0.7,0.6515,0.58,0.1642,299
2,"June",171,"17",0,1,1,"clear",0.7,0.6515,0.54,0,565
2,"June",171,"18",0,1,1,"clear",0.7,0.6515,0.61,0.2537,538
2,"June",171,"19",0,1,1,"clear",0.66,0.6212,0.65,0.2239,431
2,"June",171,"20",0,1,1,"clear",0.66,0.6212,0.69,0.2239,316
2,"June",171,"21",0,1,1,"clear",0.64,0.6061,0.73,0.1642,206
2,"June",171,"22",0,1,1,"cloudy/misty",0.64,0.6061,0.73,0.2239,130
2,"June",171,"23",0,1,1,"clear",0.62,0.5909,0.78,0.2537,60
3,"June",172,"0",0,2,1,"clear",0.62,0.5909,0.78,0.1642,33
3,"June",172,"1",0,2,1,"light rain/snow",0.62,0.5909,0.78,0.1642,14
3,"June",172,"2",0,2,1,"light rain/snow",0.62,0.5758,0.83,0.1642,6
3,"June",172,"3",0,2,1,"light rain/snow",0.62,0.5758,0.83,0.1642,2
3,"June",172,"4",0,2,1,"cloudy/misty",0.6,0.5455,0.88,0.1045,9
3,"June",172,"5",0,2,1,"cloudy/misty",0.6,0.5455,0.88,0.1343,25
3,"June",172,"6",0,2,1,"cloudy/misty",0.6,0.5455,0.88,0.1343,115
3,"June",172,"7",0,2,1,"cloudy/misty",0.6,0.5152,0.94,0,309
3,"June",172,"8",0,2,1,"cloudy/misty",0.62,0.5606,0.88,0.1045,401
3,"June",172,"9",0,2,1,"cloudy/misty",0.62,0.5606,0.88,0.2537,275
3,"June",172,"10",0,2,1,"cloudy/misty",0.64,0.5758,0.83,0.194,161
3,"June",172,"11",0,2,1,"clear",0.66,0.6061,0.83,0.1642,171
3,"June",172,"12",0,2,1,"clear",0.7,0.6667,0.74,0.1642,189
3,"June",172,"13",0,2,1,"clear",0.74,0.697,0.66,0.1642,207
3,"June",172,"14",0,2,1,"clear",0.76,0.7121,0.62,0.2239,152
3,"June",172,"15",0,2,1,"clear",0.78,0.7424,0.59,0.2537,170
3,"June",172,"16",0,2,1,"clear",0.8,0.7727,0.59,0.2239,335
3,"June",172,"17",0,2,1,"clear",0.78,0.7576,0.66,0.2239,572
3,"June",172,"18",0,2,1,"cloudy/misty",0.76,0.7273,0.7,0.2537,536
3,"June",172,"19",0,2,1,"cloudy/misty",0.74,0.7121,0.74,0.2239,425
3,"June",172,"20",0,2,1,"light rain/snow",0.74,0.697,0.7,0.2239,326
3,"June",172,"21",0,2,1,"clear",0.72,0.697,0.74,0.194,229
3,"June",172,"22",0,2,1,"clear",0.7,0.6667,0.79,0.1045,109
3,"June",172,"23",0,2,1,"clear",0.7,0.6667,0.74,0.1045,64
3,"June",173,"0",0,3,1,"clear",0.66,0.6061,0.78,0.194,33
3,"June",173,"1",0,3,1,"clear",0.66,0.6061,0.78,0.1343,21
3,"June",173,"2",0,3,1,"clear",0.66,0.6061,0.78,0,7
3,"June",173,"3",0,3,1,"clear",0.66,0.6061,0.78,0.1343,7
3,"June",173,"4",0,3,1,"clear",0.64,0.5758,0.83,0,11
3,"June",173,"5",0,3,1,"clear",0.64,0.5758,0.89,0,23
3,"June",173,"6",0,3,1,"clear",0.66,0.6061,0.83,0,122
3,"June",173,"7",0,3,1,"clear",0.7,0.6667,0.79,0,311
3,"June",173,"8",0,3,1,"clear",0.72,0.697,0.74,0.1045,423
3,"June",173,"9",0,3,1,"clear",0.72,0.697,0.79,0.1642,219
3,"June",173,"10",0,3,1,"clear",0.74,0.697,0.7,0.2537,135
3,"June",173,"11",0,3,1,"clear",0.74,0.697,0.7,0.1642,145
3,"June",173,"12",0,3,1,"cloudy/misty",0.8,0.7727,0.59,0.2239,188
3,"June",173,"13",0,3,1,"cloudy/misty",0.82,0.7879,0.56,0.2537,147
3,"June",173,"14",0,3,1,"cloudy/misty",0.82,0.7727,0.52,0.2836,145
3,"June",173,"15",0,3,1,"cloudy/misty",0.82,0.7879,0.56,0.2836,146
3,"June",173,"16",0,3,1,"cloudy/misty",0.82,0.803,0.59,0.3284,258
3,"June",173,"17",0,3,1,"cloudy/misty",0.8,0.7576,0.55,0.3881,529
3,"June",173,"18",0,3,1,"cloudy/misty",0.8,0.7727,0.59,0.2537,513
3,"June",173,"19",0,3,1,"cloudy/misty",0.8,0.7424,0.52,0.2537,342
3,"June",173,"20",0,3,1,"clear",0.74,0.7121,0.74,0.1343,282
3,"June",173,"21",0,3,1,"clear",0.74,0.7121,0.79,0.1642,247
3,"June",173,"22",0,3,1,"cloudy/misty",0.72,0.697,0.79,0.194,148
3,"June",173,"23",0,3,1,"cloudy/misty",0.72,0.697,0.79,0.2239,105
3,"June",174,"0",0,4,1,"clear",0.72,0.697,0.79,0.2239,49
3,"June",174,"1",0,4,1,"clear",0.72,0.697,0.74,0.2239,31
3,"June",174,"2",0,4,1,"clear",0.72,0.697,0.74,0.2239,4
3,"June",174,"3",0,4,1,"cloudy/misty",0.72,0.697,0.74,0.1642,5
3,"June",174,"4",0,4,1,"cloudy/misty",0.7,0.6667,0.79,0.1343,7
3,"June",174,"5",0,4,1,"clear",0.72,0.697,0.74,0.1642,24
3,"June",174,"6",0,4,1,"clear",0.72,0.697,0.74,0.1642,100
3,"June",174,"7",0,4,1,"cloudy/misty",0.72,0.697,0.74,0.1343,327
3,"June",174,"8",0,4,1,"cloudy/misty",0.74,0.697,0.7,0.194,432
3,"June",174,"9",0,4,1,"cloudy/misty",0.74,0.697,0.7,0.1343,227
3,"June",174,"10",0,4,1,"cloudy/misty",0.76,0.7273,0.66,0.1343,127
3,"June",174,"11",0,4,1,"light rain/snow",0.76,0.7273,0.66,0.2537,136
3,"June",174,"12",0,4,1,"cloudy/misty",0.76,0.7273,0.66,0.2836,160
3,"June",174,"13",0,4,1,"cloudy/misty",0.76,0.7121,0.62,0.2836,186
3,"June",174,"14",0,4,1,"cloudy/misty",0.76,0.7273,0.66,0.2985,149
3,"June",174,"15",0,4,1,"cloudy/misty",0.76,0.697,0.52,0.3582,189
3,"June",174,"16",0,4,1,"cloudy/misty",0.74,0.6818,0.62,0.2985,275
3,"June",174,"17",0,4,1,"cloudy/misty",0.72,0.6818,0.7,0.3582,569
3,"June",174,"18",0,4,1,"clear",0.72,0.6818,0.7,0.4179,540
3,"June",174,"19",0,4,1,"clear",0.72,0.6818,0.7,0.3582,400
3,"June",174,"20",0,4,1,"clear",0.7,0.6667,0.74,0.2239,352
3,"June",174,"21",0,4,1,"clear",0.7,0.6667,0.74,0.194,234
3,"June",174,"22",0,4,1,"cloudy/misty",0.7,0.6667,0.74,0.2239,162
3,"June",174,"23",0,4,1,"clear",0.7,0.6667,0.74,0.2836,105
3,"June",175,"0",0,5,1,"clear",0.68,0.6364,0.79,0.194,63
3,"June",175,"1",0,5,1,"clear",0.66,0.6061,0.83,0.3284,28
3,"June",175,"2",0,5,1,"clear",0.66,0.6061,0.83,0.3284,14
3,"June",175,"3",0,5,1,"clear",0.66,0.6061,0.83,0.1642,5
3,"June",175,"4",0,5,1,"clear",0.66,0.6061,0.83,0.0896,9
3,"June",175,"5",0,5,1,"clear",0.64,0.5758,0.89,0.0896,20
3,"June",175,"6",0,5,1,"clear",0.66,0.6061,0.83,0.1343,91
3,"June",175,"7",0,5,1,"cloudy/misty",0.66,0.6061,0.83,0.2239,268
3,"June",175,"8",0,5,1,"clear",0.7,0.6667,0.74,0.2239,466
3,"June",175,"9",0,5,1,"clear",0.74,0.6818,0.62,0.1343,231
3,"June",175,"10",0,5,1,"clear",0.8,0.7273,0.43,0.2836,145
3,"June",175,"11",0,5,1,"clear",0.8,0.7121,0.38,0.3284,203
3,"June",175,"12",0,5,1,"clear",0.8,0.7121,0.41,0.2836,201
3,"June",175,"13",0,5,1,"clear",0.8,0.7121,0.36,0.2239,221
3,"June",175,"14",0,5,1,"clear",0.78,0.697,0.43,0.2836,229
3,"June",175,"15",0,5,1,"clear",0.82,0.7273,0.34,0.3881,216
3,"June",175,"16",0,5,1,"clear",0.8,0.697,0.33,0.4179,327
3,"June",175,"17",0,5,1,"clear",0.76,0.6667,0.37,0.2537,557
3,"June",175,"18",0,5,1,"clear",0.76,0.6667,0.37,0.2985,452
3,"June",175,"19",0,5,1,"clear",0.74,0.6515,0.4,0.2239,385
3,"June",175,"20",0,5,1,"clear",0.72,0.6515,0.45,0.1642,288
3,"June",175,"21",0,5,1,"clear",0.7,0.6515,0.48,0.1343,233
3,"June",175,"22",0,5,1,"clear",0.7,0.6515,0.48,0,167
3,"June",175,"23",0,5,1,"clear",0.68,0.6364,0.51,0.1343,172
3,"June",176,"0",0,6,0,"clear",0.68,0.6364,0.47,0.1642,116
3,"June",176,"1",0,6,0,"clear",0.66,0.6212,0.5,0.1642,95
3,"June",176,"2",0,6,0,"cloudy/misty",0.66,0.6212,0.5,0.194,59
3,"June",176,"3",0,6,0,"clear",0.64,0.6212,0.57,0.194,39
3,"June",176,"4",0,6,0,"clear",0.64,0.6212,0.57,0.194,11
3,"June",176,"5",0,6,0,"clear",0.62,0.6061,0.61,0.1343,14
3,"June",176,"6",0,6,0,"clear",0.64,0.6212,0.57,0.2239,29
3,"June",176,"7",0,6,0,"clear",0.64,0.6212,0.57,0.2836,42
3,"June",176,"8",0,6,0,"clear",0.7,0.6515,0.48,0.2537,112
3,"June",176,"9",0,6,0,"clear",0.72,0.6515,0.45,0.2537,186
3,"June",176,"10",0,6,0,"clear",0.72,0.6515,0.45,0.194,302
3,"June",176,"11",0,6,0,"clear",0.74,0.6667,0.42,0,331
3,"June",176,"12",0,6,0,"clear",0.74,0.6515,0.4,0.2836,392
3,"June",176,"13",0,6,0,"clear",0.74,0.6515,0.4,0.2836,371
3,"June",176,"14",0,6,0,"clear",0.74,0.6667,0.45,0.2985,383
3,"June",176,"15",0,6,0,"clear",0.74,0.6667,0.45,0,392
3,"June",176,"16",0,6,0,"clear",0.76,0.6818,0.43,0.2985,410
3,"June",176,"17",0,6,0,"clear",0.74,0.6667,0.42,0.2239,399
3,"June",176,"18",0,6,0,"clear",0.72,0.6515,0.45,0.2537,307
3,"June",176,"19",0,6,0,"clear",0.72,0.6667,0.48,0.2836,375
3,"June",176,"20",0,6,0,"clear",0.7,0.6515,0.48,0.194,269
3,"June",176,"21",0,6,0,"clear",0.68,0.6364,0.51,0.1642,202
3,"June",176,"22",0,6,0,"clear",0.68,0.6364,0.47,0.194,187
3,"June",176,"23",0,6,0,"cloudy/misty",0.66,0.6212,0.5,0.2985,179
3,"June",177,"0",0,0,0,"clear",0.64,0.6212,0.53,0,115
3,"June",177,"1",0,0,0,"clear",0.64,0.6212,0.53,0.1045,90
3,"June",177,"2",0,0,0,"clear",0.62,0.6212,0.57,0.1045,87
3,"June",177,"3",0,0,0,"clear",0.6,0.6061,0.64,0.1045,34
3,"June",177,"4",0,0,0,"clear",0.6,0.6061,0.64,0.0896,11
3,"June",177,"5",0,0,0,"clear",0.6,0.6061,0.64,0,12
3,"June",177,"6",0,0,0,"clear",0.6,0.6061,0.64,0,20
3,"June",177,"7",0,0,0,"clear",0.62,0.6061,0.61,0,51
3,"June",177,"8",0,0,0,"clear",0.64,0.6212,0.61,0.194,107
